11002,10909,94,152,138,94,96
11002,10400,82,108,140,82,92
11002,20604,106,166,174,108,106
11002,20701,90,154,168,90,92
11002,10203,76,110,140,84,76
11002,20200,92,148,160,98,92
11002,20400,89,155,163,95,89
11002,20703,97,155,169,97,97
11002,11006,96,148,164,108,96
11002,10207,88,118,128,88,90
11002,10103,89,121,135,89,95
11002,20905,97,161,177,97,101
11002,20204,86,148,160,86,92
11002,10802,79,121,119,79,95
11002,10600,74,116,136,74,96
11002,10305,80,102,122,80,86
11002,10407,83,119,143,83,87
11002,20606,92,160,162,98,92
11002,20704,76,160,174,86,76
11002,10700,82,126,140,82,84
11002,20808,96,164,170,100,96
11002,20304,87,161,165,113,87
11002,10409,95,115,133,95,99
11002,20307,95,153,161,95,103
11002,20309,92,152,164,98,92
11002,20206,86,148,166,86,94
11002,10906,68,122,146,72,68
11002,10309,87,125,131,87,91
11002,21004,99,151,163,105,99
11002,10603,104,126,144,104,104
11002,21002,95,169,175,107,95
11002,20208,97,153,165,97,97
11002,10202,82,118,136,84,82
11002,20601,91,149,165,91,91
11002,10905,78,148,154,78,90
11002,20109,90,150,160,90,92
11002,11004,96,146,158,102,96
11002,10604,97,121,147,99,97
11002,20705,94,158,160,94,96
11002,20404,100,160,168,100,110
11000,11002,82,140,146,86,82
11000,11000,0,0,136,0,0
11000,11001,67,129,157,81,67
11000,10509,78,132,130,80,78
11000,2,88,156,148,90,88
11000,10100,72,134,140,72,78
11000,21006,102,180,180,108,102
11000,20806,94,160,162,94,98
11000,20501,92,152,162,96,92
11000,20908,92,158,164,92,114
11000,10304,51,127,133,57,51
11000,10707,87,139,139,91,87
11000,20608,92,156,156,108,92
11000,10300,77,137,145,77,81
11000,20506,97,169,167,97,99
11000,10209,75,139,145,75,75
11000,10104,64,128,136,64,86
11000,20707,92,160,156,94,92
11000,10108,70,132,136,70,72
11000,20700,93,165,149,93,99
11000,20600,80,156,156,80,82
11000,21000,87,149,147,93,87
11000,20709,98,172,166,110,98
11000,20505,81,171,169,81,91
11000,20108,92,156,142,92,94
11000,10601,83,135,147,83,91
11000,10404,92,152,146,92,94
11000,20303,87,163,157,99,87
11000,20502,89,151,153,97,89
11000,20702,81,165,157,87,81
11000,20107,93,161,159,93,97
11000,20602,97,157,149,97,97
11000,20807,89,155,161,89,95
11000,20203,94,158,158,94,120
11000,20900,96,166,166,100,96
11000,1,68,136,140,68,78
11000,20607,80,166,158,90,80
11000,20500,84,158,164,100,84
11000,10607,50,110,128,66,50
11000,10809,69,141,147,81,69
11000,10508,70,126,138,78,70
11000,20100,93,163,157,93,97
11000,21005,87,155,159,87,101
11000,10803,82,146,142,90,82
11000,10101,48,124,140,60,48
11000,20903,93,163,155,99,93
11000,20804,97,157,161,101,97
11000,20302,93,145,151,93,99
11000,10200,86,142,142,86,88
11000,10706,79,145,145,79,103
11000,20809,79,163,165,93,79
11000,20706,89,151,155,97,89
11000,10701,84,138,142,100,84
11000,10306,71,135,145,71,73
11000,10102,79,135,143,81,79
11000,10205,59,141,137,59,73
11000,20508,105,141,153,105,117
11000,21001,80,166,158,94,80
11000,10808,70,122,142,70,78
11000,20909,85,159,169,85,99
11000,20603,94,154,152,100,94
11000,20301,88,158,156,102,88
11000,20907,92,148,150,92,94
11000,10602,82,138,144,84,82
11000,20300,91,149,153,101,91
11000,10608,48,128,146,62,48
11000,10609,75,129,145,75,91
11000,10401,73,141,147,73,83
11000,10500,74,144,136,76,74
11000,10208,83,125,145,83,87
11000,11007,59,141,141,59,87
11000,10303,48,126,140,60,48
11000,20805,86,154,160,86,92
11000,10606,62,128,146,62,72
11000,10501,81,141,139,81,85
11000,10903,59,155,157,73,59
11000,10405,81,143,145,81,87
11000,20906,97,151,155,99,97
11000,11003,82,156,164,92,82
11000,20403,96,154,158,96,96
11000,20509,101,159,155,101,103
11000,21007,95,161,171,107,95
11000,10805,83,149,147,91,83
11000,20503,92,150,156,92,104
11000,11005,80,150,158,88,80
11000,10907,76,144,152,76,84
11000,20308,99,161,157,99,105
11000,10800,82,136,148,82,88
11000,20409,68,160,152,68,96
11000,10502,77,141,139,77,83
11000,20407,92,156,150,96,92
11000,20106,87,157,153,87,99
11000,10406,79,139,147,81,79
11000,10705,88,140,140,88,88
11000,11008,91,141,153,97,91
11000,20609,100,154,160,114,100
11000,20207,94,158,148,94,100
11000,10503,40,134,130,40,48
11000,20401,90,166,160,90,94
11000,20901,97,163,163,113,97
11000,10308,72,132,140,72,76
11000,20103,86,154,144,86,96
11000,10506,39,137,139,39,45
11000,10806,90,150,150,90,100
11000,10403,53,133,141,53,71
11000,20402,84,166,156,84,84
11000,10703,86,142,146,86,92
11000,10908,74,118,122,74,74
11000,10204,70,136,136,82,70
11000,20504,96,160,158,102,96
11000,20803,91,159,159,101,91
11000,10704,78,138,152,78,96
11000,20801,99,173,163,103,99
11000,21008,96,154,164,96,98
11000,10307,73,143,147,73,91
11000,20605,87,165,163,87,91
11000,21003,80,164,166,94,80
11000,20102,92,156,142,92,94
11000,10109,69,133,133,69,95
11000,10301,99,137,143,99,99
11000,10804,45,123,143,45,63
11000,10402,86,142,146,90,86
11000,10106,40,128,134,40,44
11000,20802,90,166,162,94,90
11000,20209,85,153,157,85,89
11000,20708,74,164,162,78,74
11000,20408,95,155,157,95,105
11000,10505,84,140,144,84,84
11000,20800,98,150,154,98,118
11000,20904,97,155,145,105,97
11000,10507,59,145,135,59,75
11000,10105,72,134,138,72,82
11000,20902,90,152,160,92,90
11000,10302,84,130,136,84,90
11000,10107,53,145,141,53,69
11000,20105,89,161,161,97,89
11000,10504,77,147,147,77,79
11000,20306,96,156,158,96,104
11000,10900,75,141,145,87,75
11000,10709,63,139,143,63,73
11000,20205,100,152,158,102,100
11000,10901,63,147,143,63,79
11000,10902,72,128,152,94,72
11000,10702,89,143,141,89,89
11000,10904,69,133,147,71,69
11000,10807,52,120,146,52,94
11000,20101,97,163,161,101,97
11000,10408,53,133,111,63,53
11000,20104,88,156,146,88,94
11000,10605,84,126,146,94,84
11000,20202,86,160,158,86,96
11000,10201,90,144,144,94,90
11000,20507,83,165,159,83,97
11000,10206,39,127,139,41,39
11000,20305,93,163,155,93,93
11000,20201,89,157,159,89,95
11000,20405,84,164,160,90,84
11000,20406,90,164,162,104,90
11000,10801,67,135,135,81,67
11000,10708,85,151,153,85,89
11000,10909,92,154,154,92,92
11000,10400,88,138,144,92,88
11000,20604,94,164,164,110,94
11000,20701,78,160,164,78,102
11000,10203,92,144,144,92,94
11000,20200,78,158,150,78,92
11000,20400,101,161,163,101,101
11000,20703,95,163,157,95,99
11000,11006,68,126,142,68,88
11000,10207,82,134,142,82,100
11000,10103,75,139,141,75,83
11000,20905,95,167,169,95,101
11000,20204,82,158,150,82,98
11000,10802,77,145,151,77,83
11000,10600,72,140,150,72,92
11000,10305,68,128,142,68,78
11000,10407,71,141,141,71,79
11000,20606,86,150,148,96,86
11000,20704,94,158,160,94,102
11000,10700,48,150,148,48,50
11000,20808,86,152,168,90,86
11000,20304,91,149,155,91,91
11000,10409,89,135,149,89,93
11000,20307,93,157,157,93,107
11000,20309,88,154,160,88,90
11000,20206,80,160,158,80,94
11000,10906,84,126,154,90,84
11000,10309,61,131,133,61,63
11000,21004,91,149,161,93,91
11000,10603,88,134,142,90,88
11000,21002,85,167,169,95,85
11000,20208,91,157,157,91,91
11000,10202,70,144,144,70,72
11000,20601,89,159,159,95,89
11000,10905,74,128,140,78,74
11000,20109,92,154,148,92,92
11000,11004,90,150,166,90,92
11000,10604,73,147,149,77,73
11000,20705,80,154,156,92,80
11000,20404,80,160,152,80,88
11001,11002,75,127,153,75,97
11001,11000,49,129,157,49,87
11001,11001,0,0,146,0,0
11001,10509,95,139,137,95,99
11001,2,79,163,165,81,79
11001,10100,81,135,143,89,81
11001,21006,103,187,179,103,109
11001,20806,99,173,161,103,99
11001,20501,89,155,165,89,103
11001,20908,101,163,165,111,101
11001,10304,66,124,146,66,92
11001,10707,92,148,142,92,94
11001,20608,89,161,159,95,89
11001,10300,90,132,144,94,90
11001,20506,98,174,180,102,98
11001,10209,76,134,136,86,76
11001,10104,69,127,141,69,85
11001,20707,91,165,163,91,95
11001,10108,77,129,145,89,77
11001,20700,96,164,148,96,102
11001,20600,91,155,159,93,91
11001,21000,92,154,150,98,92
11001,20709,97,167,177,97,115
11001,20505,102,172,174,102,102
11001,20108,83,153,165,83,95
11001,10601,80,134,154,80,82
11001,10404,75,141,159,81,75
11001,20303,94,170,172,100,94
11001,20502,82,162,158,88,82
11001,20702,80,164,168,80,96
11001,20107,94,166,166,94,102
11001,20602,88,162,160,88,90
11001,20807,86,160,160,90,86
11001,20203,89,161,161,89,99
11001,20900,91,177,181,105,91
11001,1,79,129,155,79,83
11001,20607,83,169,171,83,99
11001,20500,77,165,167,87,77
11001,10607,83,131,147,91,83
11001,10809,72,132,150,72,76
11001,10508,91,111,145,91,95
11001,20100,90,166,166,90,104
11001,21005,98,160,164,100,98
11001,10803,79,151,161,79,85
11001,10101,77,115,145,77,87
11001,20903,92,158,166,92,96
11001,20804,88,162,170,96,88
11001,20302,80,162,152,100,80
11001,10200,71,131,161,71,75
11001,10706,88,124,120,88,88
11001,20809,98,168,162,98,98
11001,20706,86,160,162,92,86
11001,10701,91,129,147,103,91
11001,10306,62,134,144,62,80
11001,10102,84,136,148,84,84
11001,10205,38,134,146,52,38
11001,20508,96,158,160,100,96
11001,21001,91,177,169,91,103
11001,10808,55,117,139,55,91
11001,20909,104,172,162,104,104
11001,20603,95,151,153,95,95
11001,20301,85,165,165,89,85
11001,20907,85,161,151,85,89
11001,10602,77,151,135,77,77
11001,20300,96,166,156,100,96
11001,10608,83,113,145,93,83
11001,10609,62,126,134,62,84
11001,10401,76,132,144,98,76
11001,10500,71,141,153,83,71
11001,10208,84,134,140,84,84
11001,11007,70,108,152,70,80
11001,10303,77,107,145,77,91
11001,20805,89,169,169,109,89
11001,10606,75,127,145,87,75
11001,10501,78,142,142,88,78
11001,10903,52,134,154,66,52
11001,10405,74,136,140,74,86
11001,20906,96,164,154,96,104
11001,11003,89,141,167,89,93
11001,20403,89,157,157,89,89
11001,20509,92,164,154,92,98
11001,21007,88,174,176,96,88
11001,10805,94,152,156,94,96
11001,20503,101,165,157,105,101
11001,11005,91,147,161,105,91
11001,10907,89,155,161,89,95
11001,20308,98,160,160,102,98
11001,10800,79,127,143,79,81
11001,20409,79,163,167,87,79
11001,10502,94,148,150,94,98
11001,20407,81,157,155,91,81
11001,20106,88,166,164,88,96
11001,10406,82,136,148,82,82
11001,10705,91,129,153,91,91
11001,11008,86,140,144,94,86
11001,20609,93,163,165,95,93
11001,20207,93,165,167,93,93
11001,10503,71,119,141,71,85
11001,20401,85,169,175,99,85
11001,20901,98,176,172,98,106
11001,10308,77,127,153,85,77
11001,20103,81,153,153,93,81
11001,10506,70,118,146,72,70
11001,10806,71,151,151,93,71
11001,10403,84,118,148,84,86
11001,20402,87,169,165,87,91
11001,10703,81,139,147,81,91
11001,10908,73,127,115,77,73
11001,10204,23,115,139,43,23
11001,20504,79,171,169,79,91
11001,20803,80,168,174,86,80
11001,10704,77,127,145,83,77
11001,20801,100,174,170,100,108
11001,21008,95,165,163,109,95
11001,10307,104,144,156,108,104
11001,20605,82,166,166,82,98
11001,21003,79,173,163,81,79
11001,20102,83,153,165,83,95
11001,10109,92,130,152,94,92
11001,10301,88,136,154,88,90
11001,10804,92,140,154,92,102
11001,10402,87,137,161,89,87
11001,10106,73,115,143,73,93
11001,20802,93,169,177,93,97
11001,20209,82,158,164,84,82
11001,20708,93,167,169,93,95
11001,20408,94,164,160,100,94
11001,10505,83,141,151,89,83
11001,20800,95,159,155,99,95
11001,20904,84,156,158,114,84
11001,10507,70,140,140,70,70
11001,10105,79,133,147,89,79
11001,20902,101,163,165,105,101
11001,10302,87,131,139,87,91
11001,10107,50,140,158,50,58
11001,20105,80,168,168,82,80
11001,10504,96,146,156,102,96
11001,20306,95,169,159,109,95
11001,10900,72,126,150,72,72
11001,10709,60,118,136,68,60
11001,20205,83,155,157,99,83
11001,10901,72,136,150,88,72
11001,10902,75,117,147,75,97
11001,10702,82,140,146,88,82
11001,10904,58,142,140,58,62
11001,10807,83,145,161,93,83
11001,20101,84,158,164,84,84
11001,10408,76,136,132,88,76
11001,20104,81,153,149,81,83
11001,10605,97,121,139,97,99
11001,20202,83,159,169,83,87
11001,10201,81,137,139,83,81
11001,20507,90,166,168,94,90
11001,10206,80,116,146,80,92
11001,20305,80,164,166,88,80
11001,20201,90,152,154,90,100
11001,20405,93,163,173,93,93
11001,20406,79,163,171,89,79
11001,10801,12,134,130,12,16
11001,10708,70,138,158,86,70
11001,10909,91,151,151,99,91
11001,10400,85,133,159,85,87
11001,20604,95,165,165,105,95
11001,20701,89,169,169,97,89
11001,10203,91,135,137,91,103
11001,20200,89,167,167,91,89
11001,20400,82,168,162,82,104
11001,20703,98,164,160,98,102
11001,11006,93,147,157,101,93
11001,10207,85,133,155,85,89
11001,10103,82,138,154,82,98
11001,20905,90,170,166,94,90
11001,20204,87,163,167,91,87
11001,10802,78,148,150,96,78
11001,10600,79,137,159,87,79
11001,10305,71,129,145,85,71
11001,10407,86,140,152,88,86
11001,20606,87,153,167,87,97
11001,20704,91,161,161,91,95
11001,10700,63,139,155,63,87
11001,20808,83,157,163,93,83
11001,20304,94,154,166,94,96
11001,10409,72,126,144,72,112
11001,20307,98,156,166,100,98
11001,20309,77,155,167,77,79
11001,20206,93,165,167,93,97
11001,10906,89,143,151,89,93
11001,10309,58,126,138,64,58
11001,21004,94,164,162,94,100
11001,10603,89,133,137,89,93
11001,21002,100,168,170,102,100
11001,20208,88,168,160,92,88
11001,10202,71,137,151,89,71
11001,20601,76,164,166,82,76
11001,10905,91,139,161,95,91
11001,20109,77,157,157,87,77
11001,11004,89,161,175,107,89
11001,10604,74,140,152,74,90
11001,20705,89,161,165,99,89
11001,20404,85,173,171,95,85
10509,11002,28,116,132,28,52
10509,11000,80,132,130,80,90
10509,11001,83,139,137,83,91
10509,10509,0,0,126,0,0
10509,2,86,156,156,92,86
10509,10100,16,88,134,16,16
10509,21006,78,174,178,84,78
10509,20806,94,160,162,102,94
10509,20501,94,156,164,94,96
10509,20908,88,140,156,100,88
10509,10304,71,107,107,83,71
10509,10707,77,115,129,77,77
10509,20608,82,150,156,92,82
10509,10300,57,105,125,57,63
10509,20506,89,165,175,91,89
10509,10209,17,105,121,19,17
10509,10104,44,76,134,44,60
10509,20707,86,154,160,104,86
10509,10108,16,90,132,16,30
10509,20700,89,143,147,89,91
10509,20600,82,160,160,98,82
10509,21000,87,153,161,93,87
10509,20709,100,150,160,100,104
10509,20505,79,167,173,79,93
10509,20108,100,154,150,100,100
10509,10601,79,105,119,79,85
10509,10404,96,114,140,102,96
10509,20303,91,157,163,91,95
10509,20502,87,149,151,87,87
10509,20702,83,163,153,87,83
10509,20107,87,151,161,91,87
10509,20602,83,151,155,91,83
10509,20807,75,157,159,75,85
10509,20203,74,156,162,74,88
10509,20900,82,170,172,96,82
10509,1,18,90,134,18,18
10509,20607,80,160,160,80,86
10509,20500,78,156,158,90,78
10509,10607,78,144,140,78,82
10509,10809,91,129,125,97,91
10509,10508,80,106,130,80,86
10509,20100,89,155,157,101,89
10509,21005,87,157,157,87,99
10509,10803,82,116,146,82,86
10509,10101,30,102,122,40,30
10509,20903,91,165,163,95,91
10509,20804,91,157,159,103,91
10509,20302,83,149,153,87,83
10509,10200,70,100,134,78,70
10509,10706,81,125,131,91,81
10509,20809,101,165,173,101,103
10509,20706,81,151,159,87,81
10509,10701,94,116,134,94,94
10509,10306,83,103,125,95,83
10509,10102,19,77,133,19,19
10509,10205,65,95,129,87,65
10509,20508,99,155,165,99,107
10509,21001,82,164,162,82,94
10509,10808,78,122,126,78,78
10509,20909,101,171,175,101,105
10509,20603,90,156,158,94,90
10509,20301,80,160,156,80,92
10509,20907,92,152,154,112,92
10509,10602,48,106,136,48,48
10509,20300,91,147,153,91,93
10509,10608,26,104,116,28,26
10509,10609,79,133,137,85,79
10509,10401,21,93,139,21,39
10509,10500,74,114,128,98,74
10509,10208,39,99,121,57,39
10509,11007,67,131,139,73,67
10509,10303,30,108,118,40,30
10509,20805,76,172,160,76,94
10509,10606,24,84,118,24,36
10509,10501,37,121,137,53,37
10509,10903,51,129,133,51,63
10509,10405,69,111,127,73,69
10509,20906,93,155,155,93,95
10509,11003,88,130,152,92,88
10509,20403,90,146,158,90,104
10509,20509,89,149,163,89,93
10509,21007,85,163,169,85,87
10509,10805,75,99,147,75,79
10509,20503,88,156,162,100,88
10509,11005,82,140,136,92,82
10509,10907,80,136,146,80,90
10509,20308,83,155,167,101,83
10509,10800,36,124,116,36,38
10509,20409,88,154,156,90,88
10509,10502,17,105,139,17,39
10509,20407,88,156,148,88,92
10509,20106,91,157,157,93,91
10509,10406,19,113,131,21,19
10509,10705,78,88,134,80,78
10509,11008,35,127,129,35,45
10509,20609,86,158,160,86,86
10509,20207,86,158,160,90,86
10509,10503,72,100,122,72,78
10509,20401,74,158,160,82,74
10509,20901,87,153,151,99,87
10509,10308,24,100,130,24,32
10509,20103,86,150,154,88,86
10509,10506,63,111,125,71,63
10509,10806,30,112,142,30,36
10509,10403,71,123,125,71,81
10509,20402,88,156,164,96,88
10509,10703,66,126,130,66,90
10509,10908,68,130,146,68,74
10509,10204,72,104,118,72,84
10509,20504,82,160,162,82,84
10509,20803,101,157,171,103,101
10509,10704,90,116,124,98,90
10509,20801,87,165,169,91,87
10509,21008,90,152,156,98,90
10509,10307,87,97,133,87,89
10509,20605,87,155,165,87,91
10509,21003,76,166,162,86,76
10509,20102,100,154,150,100,100
10509,10109,17,83,129,19,17
10509,10301,63,95,135,83,63
10509,10804,71,145,141,71,85
10509,10402,88,110,140,88,90
10509,10106,72,108,124,72,80
10509,20802,84,166,168,84,96
10509,20209,91,151,159,99,91
10509,20708,76,154,162,82,76
10509,20408,93,153,161,93,103
10509,10505,20,108,128,22,20
10509,20800,92,156,158,104,92
10509,20904,85,143,157,85,89
10509,10507,25,67,137,25,47
10509,10105,14,92,132,14,18
10509,20902,90,160,166,90,90
10509,10302,42,114,108,54,42
10509,10107,71,111,131,73,71
10509,20105,87,151,159,91,87
10509,10504,57,105,141,57,93
10509,20306,90,164,158,90,98
10509,10900,81,107,131,85,81
10509,10709,69,103,117,69,89
10509,20205,88,154,142,88,108
10509,10901,79,85,139,79,81
10509,10902,84,134,136,90,84
10509,10702,37,97,131,39,37
10509,10904,75,131,133,75,85
10509,10807,90,142,140,90,96
10509,20101,91,151,157,91,91
10509,10408,75,107,123,95,75
10509,20104,78,148,160,78,90
10509,10605,54,122,136,80,54
10509,20202,80,148,154,96,80
10509,10201,54,126,114,76,54
10509,20507,83,155,151,83,89
10509,10206,69,99,119,69,85
10509,20305,85,155,165,85,85
10509,20201,85,153,159,85,99
10509,20405,88,156,166,102,88
10509,20406,92,160,156,96,92
10509,10801,73,123,125,73,77
10509,10708,97,127,147,97,97
10509,10909,80,156,140,88,80
10509,10400,72,92,134,86,72
10509,20604,94,164,166,94,102
10509,20701,86,162,170,88,86
10509,10203,20,132,116,20,20
10509,20200,90,160,158,92,90
10509,20400,93,153,165,95,93
10509,20703,83,159,157,83,87
10509,11006,96,144,154,100,96
10509,10207,74,90,132,78,74
10509,10103,41,109,131,65,41
10509,20905,87,161,155,99,87
10509,20204,76,158,162,80,76
10509,10802,77,111,139,77,77
10509,10600,20,76,138,24,20
10509,10305,20,90,136,20,36
10509,10407,21,95,141,21,39
10509,20606,96,142,154,96,96
10509,20704,88,164,166,98,88
10509,10700,70,120,138,70,70
10509,20808,92,162,162,96,92
10509,20304,79,159,151,79,93
10509,10409,53,117,113,53,69
10509,20307,91,153,165,91,91
10509,20309,78,152,158,78,84
10509,20206,82,156,160,86,82
10509,10906,78,132,146,80,78
10509,10309,61,95,117,75,61
10509,21004,91,155,159,103,91
10509,10603,22,122,140,22,40
10509,21002,93,159,173,97,93
10509,20208,95,151,157,97,95
10509,10202,86,94,136,90,86
10509,20601,77,157,161,83,77
10509,10905,82,150,152,84,82
10509,20109,90,152,158,90,92
10509,11004,94,142,158,94,94
10509,10604,47,135,129,49,47
10509,20705,94,146,158,94,96
10509,20404,82,160,162,92,82
2,11002,78,154,160,86,78
2,11000,96,156,148,96,96
2,11001,87,163,165,93,87
2,10509,94,156,156,102,94
2,2,0,0,146,0,0
2,10100,88,152,152,90,88
2,21006,108,172,180,116,108
2,20806,26,130,160,28,26
2,20501,78,158,170,78,98
2,20908,90,164,172,90,92
2,10304,79,153,155,99,79
2,10707,99,159,159,99,99
2,20608,46,146,158,64,46
2,10300,85,149,155,93,85
2,20506,107,147,163,111,107
2,10209,83,159,157,89,83
2,10104,86,154,154,86,88
2,20707,96,150,132,100,96
2,10108,88,154,156,88,90
2,20700,71,115,157,71,71
2,20600,54,142,160,54,94
2,21000,93,153,163,93,103
2,20709,26,142,168,26,26
2,20505,95,165,153,95,107
2,20108,22,112,150,30,22
2,10601,87,153,159,87,89
2,10404,92,150,158,98,92
2,20303,103,107,157,109,103
2,20502,25,137,153,39,25
2,20702,103,167,153,105,103
2,20107,1,95,163,1,5
2,20602,75,137,163,75,89
2,20807,53,139,163,53,69
2,20203,4,138,158,4,4
2,20900,102,158,168,110,102
2,1,88,154,152,88,90
2,20607,98,122,160,98,100
2,20500,42,156,124,42,42
2,10607,98,152,156,100,98
2,10809,91,161,157,91,93
2,10508,94,160,158,96,94
2,20100,1,79,163,1,1
2,21005,83,151,169,89,83
2,10803,100,158,162,100,104
2,10101,84,158,152,84,92
2,20903,25,151,167,25,25
2,20804,93,161,151,103,93
2,20302,13,75,157,13,15
2,10200,92,150,150,102,92
2,10706,89,163,159,97,89
2,20809,85,159,165,111,85
2,20706,57,137,155,87,57
2,10701,86,152,160,92,86
2,10306,89,157,161,89,89
2,10102,91,155,157,91,97
2,10205,91,151,155,103,91
2,20508,59,147,155,85,59
2,21001,100,132,164,106,100
2,10808,82,148,154,82,88
2,20909,95,161,173,105,95
2,20603,50,138,150,50,50
2,20301,58,88,162,58,74
2,20907,64,142,160,78,64
2,10602,94,158,152,94,94
2,20300,71,113,155,103,71
2,10608,88,154,152,88,92
2,10609,87,153,155,99,87
2,10401,89,153,165,103,89
2,10500,84,152,158,92,84
2,10208,85,151,159,93,85
2,11007,101,151,159,103,101
2,10303,84,158,148,84,92
2,20805,24,130,168,84,24
2,10606,88,150,158,88,88
2,10501,85,155,151,89,85
2,10903,91,157,167,99,91
2,10405,85,155,163,97,85
2,20906,73,99,155,81,73
2,11003,88,168,164,106,88
2,20403,16,110,158,40,16
